xM,logK,absS,absA,cosdphi,alpha
-0.072864,-0.306533,3.482555e-05,2.124038e-05,-0.997119,-0.886526
-0.070352,-0.306533,3.485512e-05,2.050916e-05,-0.997119,-0.871645
-0.067839,-0.306533,3.488368e-05,1.977781e-05,-0.997119,-0.855624
-0.065327,-0.306533,3.491123e-05,1.904634e-05,-0.997119,-0.838434
-0.062814,-0.306533,3.493776e-05,1.831476e-05,-0.997119,-0.820054
-0.060302,-0.306533,3.496327e-05,1.758306e-05,-0.997119,-0.800461
-0.057789,-0.306533,3.498776e-05,1.685126e-05,-0.997119,-0.779638
-0.055276,-0.306533,3.501123e-05,1.611935e-05,-0.997119,-0.757573
-0.052764,-0.306533,3.503366e-05,1.538734e-05,-0.997119,-0.734256
-0.050251,-0.306533,3.505507e-05,1.465524e-05,-0.997119,-0.709682
-0.047739,-0.306533,3.507545e-05,1.392304e-05,-0.997119,-0.683852
-0.045226,-0.306533,3.509480e-05,1.319076e-05,-0.997119,-0.656773
-0.042714,-0.306533,3.511311e-05,1.245840e-05,-0.997119,-0.628456
-0.040201,-0.306533,3.513039e-05,1.172596e-05,-0.997119,-0.598918
-0.037688,-0.306533,3.514662e-05,1.099344e-05,-0.997119,-0.568185
-0.035176,-0.306533,3.516182e-05,1.026086e-05,-0.997119,-0.536286
-0.032663,-0.306533,3.517597e-05,9.528212e-06,-0.997119,-0.503260
-0.030151,-0.306533,3.518909e-05,8.795505e-06,-0.997119,-0.469149
-0.027638,-0.306533,3.520116e-05,8.062742e-06,-0.997119,-0.434006
-0.025126,-0.306533,3.521218e-05,7.329928e-06,-0.997119,-0.397888
-0.022613,-0.306533,3.522215e-05,6.597068e-06,-0.997119,-0.360859
-0.020101,-0.306533,3.523108e-05,5.864166e-06,-0.997119,-0.322990
-0.017588,-0.306533,3.523896e-05,5.131227e-06,-0.997119,-0.284356
-0.015075,-0.306533,3.524580e-05,4.398255e-06,-0.997119,-0.245041
-0.012563,-0.306533,3.525158e-05,3.665256e-06,-0.997119,-0.205132
-0.010050,-0.306533,3.525631e-05,2.932233e-06,-0.997119,-0.164719
-0.007538,-0.306533,3.525999e-05,2.199192e-06,-0.997119,-0.123900
-0.005025,-0.306533,3.526262e-05,1.466137e-06,-0.997119,-0.082773
-0.002513,-0.306533,3.526419e-05,7.330724e-07,-0.997119,-0.041438
0.000000,-0.306533,3.526472e-05,3.298389e-12,-0.999414,-0.000000
-0.500000,-0.281407,2.181932e-05,1.294827e-04,-0.997142,-0.326780
-0.497487,-0.281407,2.187054e-05,1.292994e-04,-0.997142,-0.327943
-0.494975,-0.281407,2.192278e-05,1.291069e-04,-0.997142,-0.329146
-0.492462,-0.281407,2.197609e-05,1.289050e-04,-0.997142,-0.330389
-0.489950,-0.281407,2.203049e-05,1.286934e-04,-0.997142,-0.331673
-0.487437,-0.281407,2.208599e-05,1.284720e-04,-0.997142,-0.333002
-0.484925,-0.281407,2.214263e-05,1.282404e-04,-0.997142,-0.334374
-0.482412,-0.281407,2.220043e-05,1.279985e-04,-0.997142,-0.335793
-0.479899,-0.281407,2.225940e-05,1.277459e-04,-0.997142,-0.337259
-0.477387,-0.281407,2.231957e-05,1.274826e-04,-0.997142,-0.338773
-0.474874,-0.281407,2.238096e-05,1.272084e-04,-0.997142,-0.340338
-0.472362,-0.281407,2.244358e-05,1.269229e-04,-0.997142,-0.341954
-0.469849,-0.281407,2.250747e-05,1.266261e-04,-0.997142,-0.343622
-0.467337,-0.281407,2.257262e-05,1.263177e-04,-0.997142,-0.345345
-0.464824,-0.281407,2.263905e-05,1.259977e-04,-0.997142,-0.347123
-0.462312,-0.281407,2.270678e-05,1.256659e-04,-0.997142,-0.348957
-0.459799,-0.281407,2.277581e-05,1.253221e-04,-0.997142,-0.350849
-0.457286,-0.281407,2.284616e-05,1.249662e-04,-0.997142,-0.352801
-0.454774,-0.281407,2.291782e-05,1.245983e-04,-0.997142,-0.354812
-0.452261,-0.281407,2.299080e-05,1.242182e-04,-0.997142,-0.356885
-0.449749,-0.281407,2.306510e-05,1.238258e-04,-0.997142,-0.359020
-0.447236,-0.281407,2.314071e-05,1.234212e-04,-0.997142,-0.361218
-0.444724,-0.281407,2.321764e-05,1.230043e-04,-0.997142,-0.363480
-0.442211,-0.281407,2.329587e-05,1.225753e-04,-0.997142,-0.365808
-0.439698,-0.281407,2.337538e-05,1.221341e-04,-0.997142,-0.368201
-0.437186,-0.281407,2.345617e-05,1.216809e-04,-0.997142,-0.370660
-0.434673,-0.281407,2.353821e-05,1.212157e-04,-0.997142,-0.373187
-0.432161,-0.281407,2.362149e-05,1.207387e-04,-0.997142,-0.375781
-0.429648,-0.281407,2.370598e-05,1.202500e-04,-0.997142,-0.378443
-0.427136,-0.281407,2.379165e-05,1.197499e-04,-0.997142,-0.381174
-0.424623,-0.281407,2.387848e-05,1.192386e-04,-0.997142,-0.383973
-0.422111,-0.281407,2.396642e-05,1.187162e-04,-0.997142,-0.386840
-0.419598,-0.281407,2.405545e-05,1.181831e-04,-0.997142,-0.389776
-0.417085,-0.281407,2.414552e-05,1.176395e-04,-0.997142,-0.392780
-0.414573,-0.281407,2.423660e-05,1.170857e-04,-0.997142,-0.395853
-0.412060,-0.281407,2.432864e-05,1.165220e-04,-0.997142,-0.398993
-0.409548,-0.281407,2.442160e-05,1.159489e-04,-0.997142,-0.402201
-0.407035,-0.281407,2.451543e-05,1.153666e-04,-0.997142,-0.405476
-0.404523,-0.281407,2.461009e-05,1.147755e-04,-0.997142,-0.408818
-0.402010,-0.281407,2.470552e-05,1.141759e-04,-0.997142,-0.412225
-0.399497,-0.281407,2.480168e-05,1.135683e-04,-0.997142,-0.415697
-0.396985,-0.281407,2.489851e-05,1.129530e-04,-0.997142,-0.419234
-0.394472,-0.281407,2.499596e-05,1.123304e-04,-0.997142,-0.422834
-0.391960,-0.281407,2.509399e-05,1.117010e-04,-0.997142,-0.426498
-0.389447,-0.281407,2.519255e-05,1.110650e-04,-0.997142,-0.430222
-0.386935,-0.281407,2.529157e-05,1.104229e-04,-0.997142,-0.434008
-0.384422,-0.281407,2.539102e-05,1.097750e-04,-0.997142,-0.437854
-0.381910,-0.281407,2.549085e-05,1.091218e-04,-0.997142,-0.441758
-0.379397,-0.281407,2.559100e-05,1.084635e-04,-0.997142,-0.445721
-0.376884,-0.281407,2.569143e-05,1.078006e-04,-0.997142,-0.449740
-0.374372,-0.281407,2.579210e-05,1.071334e-04,-0.997142,-0.453816
-0.371859,-0.281407,2.589295e-05,1.064621e-04,-0.997142,-0.457947
-0.369347,-0.281407,2.599396e-05,1.057871e-04,-0.997142,-0.462132
-0.366834,-0.281407,2.609508e-05,1.051087e-04,-0.997142,-0.466370
-0.364322,-0.281407,2.619627e-05,1.044272e-04,-0.997142,-0.470661
-0.361809,-0.281407,2.629749e-05,1.037429e-04,-0.997142,-0.475004
-0.359296,-0.281407,2.639871e-05,1.030559e-04,-0.997142,-0.479397
-0.356784,-0.281407,2.649990e-05,1.023665e-04,-0.997142,-0.483841
-0.354271,-0.281407,2.660102e-05,1.016749e-04,-0.997142,-0.488334
-0.351759,-0.281407,2.670204e-05,1.009814e-04,-0.997142,-0.492877
-0.349246,-0.281407,2.680295e-05,1.002861e-04,-0.997142,-0.497467
-0.346734,-0.281407,2.690370e-05,9.958921e-05,-0.997142,-0.502106
-0.344221,-0.281407,2.700428e-05,9.889082e-05,-0.997142,-0.506792
-0.341709,-0.281407,2.710466e-05,9.819112e-05,-0.997142,-0.511525
-0.339196,-0.281407,2.720482e-05,9.749021e-05,-0.997142,-0.516304
-0.336683,-0.281407,2.730475e-05,9.678822e-05,-0.997142,-0.521130
-0.334171,-0.281407,2.740441e-05,9.608526e-05,-0.997142,-0.526001
-0.331658,-0.281407,2.750380e-05,9.538141e-05,-0.997142,-0.530918
-0.329146,-0.281407,2.760290e-05,9.467677e-05,-0.997142,-0.535881
-0.326633,-0.281407,2.770169e-05,9.397140e-05,-0.997142,-0.540889
-0.324121,-0.281407,2.780015e-05,9.326536e-05,-0.997142,-0.545941
-0.321608,-0.281407,2.789828e-05,9.255873e-05,-0.997142,-0.551039
-0.319095,-0.281407,2.799606e-05,9.185154e-05,-0.997142,-0.556182
-0.316583,-0.281407,2.809348e-05,9.114385e-05,-0.997142,-0.561369
-0.314070,-0.281407,2.819052e-05,9.043569e-05,-0.997142,-0.566600
-0.311558,-0.281407,2.828717e-05,8.972709e-05,-0.997142,-0.571876
-0.309045,-0.281407,2.838343e-05,8.901809e-05,-0.997142,-0.577197
-0.306533,-0.281407,2.847928e-05,8.830871e-05,-0.997142,-0.582562
-0.304020,-0.281407,2.857472e-05,8.759896e-05,-0.997142,-0.587970
-0.301508,-0.281407,2.866973e-05,8.688888e-05,-0.997142,-0.593424
-0.298995,-0.281407,2.876431e-05,8.617847e-05,-0.997142,-0.598921
-0.296482,-0.281407,2.885844e-05,8.546775e-05,-0.997142,-0.604462
-0.293970,-0.281407,2.895212e-05,8.475673e-05,-0.997142,-0.610046
-0.291457,-0.281407,2.904534e-05,8.404541e-05,-0.997142,-0.615675
-0.288945,-0.281407,2.913809e-05,8.333382e-05,-0.997142,-0.621346
-0.286432,-0.281407,2.923036e-05,8.262194e-05,-0.997142,-0.627062
-0.283920,-0.281407,2.932215e-05,8.190979e-05,-0.997142,-0.632820
-0.281407,-0.281407,2.941345e-05,8.119737e-05,-0.997142,-0.638621
-0.278894,-0.281407,2.950425e-05,8.048468e-05,-0.997142,-0.644464
-0.276382,-0.281407,2.959454e-05,7.977173e-05,-0.997142,-0.650350
-0.273869,-0.281407,2.968431e-05,7.905852e-05,-0.997142,-0.656277
-0.271357,-0.281407,2.977356e-05,7.834505e-05,-0.997142,-0.662246
-0.268844,-0.281407,2.986228e-05,7.763133e-05,-0.997142,-0.668256
-0.266332,-0.281407,2.995047e-05,7.691734e-05,-0.997142,-0.674306
-0.263819,-0.281407,3.003811e-05,7.620310e-05,-0.997142,-0.680396
-0.261307,-0.281407,3.012520e-05,7.548860e-05,-0.997142,-0.686525
-0.258794,-0.281407,3.021173e-05,7.477385e-05,-0.997142,-0.692692
-0.256281,-0.281407,3.029770e-05,7.405884e-05,-0.997142,-0.698897
-0.253769,-0.281407,3.038309e-05,7.334357e-05,-0.997142,-0.705138
-0.251256,-0.281407,3.046791e-05,7.262805e-05,-0.997142,-0.711416
-0.248744,-0.281407,3.055214e-05,7.191227e-05,-0.997142,-0.717728
-0.246231,-0.281407,3.063577e-05,7.119624e-05,-0.997142,-0.724073
-0.243719,-0.281407,3.071881e-05,7.047995e-05,-0.997142,-0.730451
-0.241206,-0.281407,3.080124e-05,6.976341e-05,-0.997142,-0.736860
-0.238693,-0.281407,3.088306e-05,6.904661e-05,-0.997142,-0.743298
-0.236181,-0.281407,3.096426e-05,6.832956e-05,-0.997142,-0.749764
-0.233668,-0.281407,3.104483e-05,6.761225e-05,-0.997142,-0.756256
-0.231156,-0.281407,3.112477e-05,6.689468e-05,-0.997142,-0.762772
-0.228643,-0.281407,3.120407e-05,6.617687e-05,-0.997142,-0.769310
-0.226131,-0.281407,3.128272e-05,6.545879e-05,-0.997142,-0.775868
-0.223618,-0.281407,3.136072e-05,6.474047e-05,-0.997142,-0.782444
-0.221106,-0.281407,3.143806e-05,6.402189e-05,-0.997142,-0.789035
-0.218593,-0.281407,3.151474e-05,6.330305e-05,-0.997142,-0.795639
-0.216080,-0.281407,3.159074e-05,6.258397e-05,-0.997142,-0.802251
-0.213568,-0.281407,3.166606e-05,6.186463e-05,-0.997142,-0.808870
-0.211055,-0.281407,3.174071e-05,6.114504e-05,-0.997142,-0.815492
-0.208543,-0.281407,3.181466e-05,6.042520e-05,-0.997142,-0.822114
-0.206030,-0.281407,3.188791e-05,5.970511e-05,-0.997142,-0.828730
-0.203518,-0.281407,3.196046e-05,5.898477e-05,-0.997142,-0.835338
-0.201005,-0.281407,3.203230e-05,5.826419e-05,-0.997142,-0.841933
-0.198492,-0.281407,3.210342e-05,5.754335e-05,-0.997142,-0.848510
-0.195980,-0.281407,3.217383e-05,5.682227e-05,-0.997142,-0.855064
-0.193467,-0.281407,3.224350e-05,5.610095e-05,-0.997142,-0.861590
-0.190955,-0.281407,3.231245e-05,5.537938e-05,-0.997142,-0.868082
-0.188442,-0.281407,3.238065e-05,5.465757e-05,-0.997142,-0.874534
-0.185930,-0.281407,3.244811e-05,5.393551e-05,-0.997142,-0.880939
-0.183417,-0.281407,3.251482e-05,5.321322e-05,-0.997142,-0.887290
-0.180905,-0.281407,3.258077e-05,5.249069e-05,-0.997142,-0.893580
-0.178392,-0.281407,3.264595e-05,5.176792e-05,-0.997142,-0.899802
-0.175879,-0.281407,3.271037e-05,5.104491e-05,-0.997142,-0.905946
-0.173367,-0.281407,3.277402e-05,5.032167e-05,-0.997142,-0.912005
-0.170854,-0.281407,3.283689e-05,4.959820e-05,-0.997142,-0.917968
-0.168342,-0.281407,3.289897e-05,4.887450e-05,-0.997142,-0.923825
-0.165829,-0.281407,3.296027e-05,4.815057e-05,-0.997142,-0.929566
-0.163317,-0.281407,3.302076e-05,4.742641e-05,-0.997142,-0.935180
-0.160804,-0.281407,3.308046e-05,4.670203e-05,-0.997142,-0.940655
-0.158291,-0.281407,3.313935e-05,4.597742e-05,-0.997142,-0.945978
-0.155779,-0.281407,3.319743e-05,4.525259e-05,-0.997142,-0.951136
-0.153266,-0.281407,3.325469e-05,4.452754e-05,-0.997142,-0.956115
-0.150754,-0.281407,3.331113e-05,4.380227e-05,-0.997142,-0.960900
-0.148241,-0.281407,3.336675e-05,4.307679e-05,-0.997142,-0.965476
-0.145729,-0.281407,3.342153e-05,4.235110e-05,-0.997142,-0.969825
-0.143216,-0.281407,3.347547e-05,4.162520e-05,-0.997142,-0.973931
-0.140704,-0.281407,3.352858e-05,4.089908e-05,-0.997142,-0.977775
-0.138191,-0.281407,3.358084e-05,4.017276e-05,-0.997142,-0.981337
-0.135678,-0.281407,3.363224e-05,3.944624e-05,-0.997142,-0.984599
-0.133166,-0.281407,3.368279e-05,3.871952e-05,-0.997142,-0.987537
-0.130653,-0.281407,3.373249e-05,3.799260e-05,-0.997142,-0.990131
-0.128141,-0.281407,3.378131e-05,3.726548e-05,-0.997142,-0.992357
-0.125628,-0.281407,3.382927e-05,3.653817e-05,-0.997142,-0.994191
-0.123116,-0.281407,3.387635e-05,3.581067e-05,-0.997142,-0.995607
-0.120603,-0.281407,3.392256e-05,3.508298e-05,-0.997142,-0.996578
-0.118090,-0.281407,3.396788e-05,3.435511e-05,-0.997142,-0.997078
-0.115578,-0.281407,3.401231e-05,3.362706e-05,-0.997142,-0.997077
-0.113065,-0.281407,3.405586e-05,3.289882e-05,-0.997142,-0.996547
-0.110553,-0.281407,3.409851e-05,3.217042e-05,-0.997142,-0.995455
-0.108040,-0.281407,3.414026e-05,3.144183e-05,-0.997142,-0.993772
-0.105528,-0.281407,3.418111e-05,3.071308e-05,-0.997142,-0.991463
-0.103015,-0.281407,3.422105e-05,2.998417e-05,-0.997142,-0.988495
-0.100503,-0.281407,3.426008e-05,2.925508e-05,-0.997142,-0.984835
-0.097990,-0.281407,3.429820e-05,2.852584e-05,-0.997142,-0.980447
-0.095477,-0.281407,3.433540e-05,2.779644e-05,-0.997142,-0.975295
-0.092965,-0.281407,3.437168e-05,2.706689e-05,-0.997142,-0.969343
-0.090452,-0.281407,3.440703e-05,2.633719e-05,-0.997142,-0.962555
-0.087940,-0.281407,3.444146e-05,2.560734e-05,-0.997142,-0.954894
-0.085427,-0.281407,3.447496e-05,2.487735e-05,-0.997142,-0.946323
-0.082915,-0.281407,3.450752e-05,2.414722e-05,-0.997142,-0.936805
-0.080402,-0.281407,3.453914e-05,2.341695e-05,-0.997142,-0.926305
-0.077889,-0.281407,3.456982e-05,2.268656e-05,-0.997142,-0.914786
-0.075377,-0.281407,3.459956e-05,2.195603e-05,-0.997142,-0.902215
-0.072864,-0.281407,3.462835e-05,2.122538e-05,-0.997142,-0.888557
-0.070352,-0.281407,3.465619e-05,2.049460e-05,-0.997142,-0.873781
-0.067839,-0.281407,3.468308e-05,1.976371e-05,-0.997142,-0.857858
-0.065327,-0.281407,3.470902e-05,1.903270e-05,-0.997142,-0.840760
-0.062814,-0.281407,3.473400e-05,1.830159e-05,-0.997142,-0.822462
-0.060302,-0.281407,3.475801e-05,1.757037e-05,-0.997142,-0.802941
-0.057789,-0.281407,3.478107e-05,1.683905e-05,-0.997142,-0.782181
-0.055276,-0.281407,3.480316e-05,1.610763e-05,-0.997142,-0.760166
-0.052764,-0.281407,3.482429e-05,1.537611e-05,-0.997142,-0.736887
-0.050251,-0.281407,3.484445e-05,1.464451e-05,-0.997142,-0.712337
-0.047739,-0.281407,3.486363e-05,1.391282e-05,-0.997142,-0.686518
-0.045226,-0.281407,3.488185e-05,1.318105e-05,-0.997142,-0.659433
-0.042714,-0.281407,3.489909e-05,1.244920e-05,-0.997142,-0.631095
-0.040201,-0.281407,3.491535e-05,1.171727e-05,-0.997142,-0.601520
-0.037688,-0.281407,3.493064e-05,1.098528e-05,-0.997142,-0.570732
-0.035176,-0.281407,3.494494e-05,1.025323e-05,-0.997142,-0.538763
-0.032663,-0.281407,3.495827e-05,9.521108e-06,-0.997142,-0.505648
-0.030151,-0.281407,3.497062e-05,8.788934e-06,-0.997142,-0.471433
-0.027638,-0.281407,3.498198e-05,8.056707e-06,-0.997142,-0.436168
-0.025126,-0.281407,3.499236e-05,7.324433e-06,-0.997142,-0.399913
-0.022613,-0.281407,3.500175e-05,6.592115e-06,-0.997142,-0.362731
-0.020101,-0.281407,3.501015e-05,5.859757e-06,-0.997142,-0.324694
-0.017588,-0.281407,3.501757e-05,5.127365e-06,-0.997142,-0.285879
-0.015075,-0.281407,3.502400e-05,4.394942e-06,-0.997142,-0.246371
-0.012563,-0.281407,3.502945e-05,3.662492e-06,-0.997142,-0.206257
-0.010050,-0.281407,3.503390e-05,2.930021e-06,-0.997142,-0.165631
-0.007538,-0.281407,3.503737e-05,2.197532e-06,-0.997142,-0.124591
-0.005025,-0.281407,3.503984e-05,1.465030e-06,-0.997142,-0.083236
-0.002513,-0.281407,3.504133e-05,7.325186e-07,-0.997142,-0.041671
0.000000,-0.281407,3.504182e-05,3.301267e-12,-0.999430,-0.000000
-0.500000,-0.256281,2.235512e-05,1.295400e-04,-0.997163,-0.334214
-0.497487,-0.256281,2.240433e-05,1.293563e-04,-0.997163,-0.335355
-0.494975,-0.256281,2.245450e-05,1.291634e-04,-0.997163,-0.336534
-0.492462,-0.256281,2.250564e-05,1.289611e-04,-0.997163,-0.337753
-0.489950,-0.256281,2.255780e-05,1.287490e-04,-0.997163,-0.339014
-0.487437,-0.256281,2.261098e-05,1.285271e-04,-0.997163,-0.340317
-0.484925,-0.256281,2.266520e-05,1.282951e-04,-0.997163,-0.341664
-0.482412,-0.256281,2.272050e-05,1.280526e-04,-0.997163,-0.343055
-0.479899,-0.256281,2.277689e-05,1.277996e-04,-0.997163,-0.344493
-0.477387,-0.256281,2.283439e-05,1.275358e-04,-0.997163,-0.345979
-0.474874,-0.256281,2.289302e-05,1.272609e-04,-0.997163,-0.347514
-0.472362,-0.256281,2.295279e-05,1.269749e-04,-0.997163,-0.349100
-0.469849,-0.256281,2.301372e-05,1.266775e-04,-0.997163,-0.350737
-0.467337,-0.256281,2.307583e-05,1.263686e-04,-0.997163,-0.352427
-0.464824,-0.256281,2.313912e-05,1.260480e-04,-0.997163,-0.354171
-0.462312,-0.256281,2.320361e-05,1.257155e-04,-0.997163,-0.355971
-0.459799,-0.256281,2.326931e-05,1.253711e-04,-0.997163,-0.357827
-0.457286,-0.256281,2.333622e-05,1.250146e-04,-0.997163,-0.359742
-0.454774,-0.256281,2.340435e-05,1.246459e-04,-0.997163,-0.361715
-0.452261,-0.256281,2.347370e-05,1.242651e-04,-0.997163,-0.363749
-0.449749,-0.256281,2.354427e-05,1.238720e-04,-0.997163,-0.365843
-0.447236,-0.256281,2.361605e-05,1.234667e-04,-0.997163,-0.368000
-0.444724,-0.256281,2.368904e-05,1.230491e-04,-0.997163,-0.370220
-0.442211,-0.256281,2.376324e-05,1.226193e-04,-0.997163,-0.372504
-0.439698,-0.256281,2.383863e-05,1.221774e-04,-0.997163,-0.374852
-0.437186,-0.256281,2.391520e-05,1.217233e-04,-0.997163,-0.377266
-0.434673,-0.256281,2.399292e-05,1.212573e-04,-0.997163,-0.379745
-0.432161,-0.256281,2.407179e-05,1.207795e-04,-0.997163,-0.382291
-0.429648,-0.256281,2.415177e-05,1.202900e-04,-0.997163,-0.384903
-0.427136,-0.256281,2.423285e-05,1.197891e-04,-0.997163,-0.387583
-0.424623,-0.256281,2.431499e-05,1.192768e-04,-0.997163,-0.390330
-0.422111,-0.256281,2.439817e-05,1.187536e-04,-0.997163,-0.393144
-0.419598,-0.256281,2.448234e-05,1.182196e-04,-0.997163,-0.396025
-0.417085,-0.256281,2.456748e-05,1.176751e-04,-0.997163,-0.398973
-0.414573,-0.256281,2.465355e-05,1.171204e-04,-0.997163,-0.401989
-0.412060,-0.256281,2.474051e-05,1.165558e-04,-0.997163,-0.405071
-0.409548,-0.256281,2.482831e-05,1.159818e-04,-0.997163,-0.408220
-0.407035,-0.256281,2.491692e-05,1.153985e-04,-0.997163,-0.411434
-0.404523,-0.256281,2.500628e-05,1.148064e-04,-0.997163,-0.414714
-0.402010,-0.256281,2.509637e-05,1.142059e-04,-0.997163,-0.418059
-0.399497,-0.256281,2.518711e-05,1.135974e-04,-0.997163,-0.421468
-0.396985,-0.256281,2.527849e-05,1.129811e-04,-0.997163,-0.424940
-0.394472,-0.256281,2.537043e-05,1.123576e-04,-0.997163,-0.428474
-0.391960,-0.256281,2.546290e-05,1.117271e-04,-0.997163,-0.432071
-0.389447,-0.256281,2.555586e-05,1.110902e-04,-0.997163,-0.435728
-0.386935,-0.256281,2.564924e-05,1.104471e-04,-0.997163,-0.439445
-0.384422,-0.256281,2.574302e-05,1.097983e-04,-0.997163,-0.443221
-0.381910,-0.256281,2.583713e-05,1.091441e-04,-0.997163,-0.447055
-0.379397,-0.256281,2.593155e-05,1.084848e-04,-0.997163,-0.450946
-0.376884,-0.256281,2.602622e-05,1.078209e-04,-0.997163,-0.454893
-0.374372,-0.256281,2.612110e-05,1.071527e-04,-0.997163,-0.458896
-0.371859,-0.256281,2.621616e-05,1.064804e-04,-0.997163,-0.462953
-0.369347,-0.256281,2.631135e-05,1.058045e-04,-0.997163,-0.467063
-0.366834,-0.256281,2.640664e-05,1.051252e-04,-0.997163,-0.471226
-0.364322,-0.256281,2.650199e-05,1.044427e-04,-0.997163,-0.475441
-0.361809,-0.256281,2.659736e-05,1.037574e-04,-0.997163,-0.479707
-0.359296,-0.256281,2.669273e-05,1.030694e-04,-0.997163,-0.484024
-0.356784,-0.256281,2.678807e-05,1.023791e-04,-0.997163,-0.488390
-0.354271,-0.256281,2.688333e-05,1.016866e-04,-0.997163,-0.492805
-0.351759,-0.256281,2.697851e-05,1.009922e-04,-0.997163,-0.497268
-0.349246,-0.256281,2.707356e-05,1.002960e-04,-0.997163,-0.501779
-0.346734,-0.256281,2.716847e-05,9.959815e-05,-0.997163,-0.506338
-0.344221,-0.256281,2.726322e-05,9.889886e-05,-0.997163,-0.510943
-0.341709,-0.256281,2.735777e-05,9.819825e-05,-0.997163,-0.515595
-0.339196,-0.256281,2.745212e-05,9.749646e-05,-0.997163,-0.520293
-0.336683,-0.256281,2.754624e-05,9.679360e-05,-0.997163,-0.525037
-0.334171,-0.256281,2.764011e-05,9.608978e-05,-0.997163,-0.529827
-0.331658,-0.256281,2.773373e-05,9.538508e-05,-0.997163,-0.534662
-0.329146,-0.256281,2.782706e-05,9.467959e-05,-0.997163,-0.539541
